order_id,pickup_lat,pickup_lng,dropoff_lat,dropoff_lng,pickup_time,dropoff_time,driver_id,travel_time_minutes,distance_km,hour,weekday
order_250,16.559595141459262,119.41184700998576,15.357518702954383,119.42442637746758,2023-07-05 09:49:57,2023-07-05 13:37:54.817646,driver_7,227.96362743333333,133.02654889374384,9,2
order_251,12.97569891491687,119.99197382077924,15.710512866264734,120.70815630239755,2023-07-26 06:56:22,2023-07-26 16:13:20.915643,driver_20,556.9819273833333,312.2915712107123,6,2
order_252,15.2994750249607,118.09649752132913,15.677995207840103,120.88342758320948,2023-07-07 21:03:30,2023-07-08 06:19:51.089895,driver_9,556.35149825,301.9602695293747,21,4
order_253,18.430696286420183,121.31602564336336,12.274471832228745,118.79589263523113,2023-07-18 18:51:50,2023-07-19 15:11:25.096938,driver_17,1219.5849489666666,732.9213980253235,18,1
order_254,17.58540167999278,119.48440023582268,16.651148906576132,121.40620190710526,2023-07-23 02:54:39,2023-07-23 06:15:08.959307,driver_5,200.49932178333333,229.16278970285938,2,6
order_255,13.400842717230551,120.26734666381358,17.150099655525437,119.26606667662024,2023-07-15 01:46:59,2023-07-15 07:19:20.422357,driver_4,332.35703928333334,428.5697616942685,1,5
order_256,17.530262314696152,121.07962956069385,13.365195881911172,119.23201430230594,2023-07-07 19:07:53,2023-07-08 10:10:45.672118,driver_5,902.8778686333334,501.70522154898885,19,4
order_257,17.944412337351388,120.99847206295784,16.87096034367595,119.85932382583624,2023-07-30 10:32:58,2023-07-30 16:22:53.033310,driver_9,349.9172218333333,169.5986503786759,10,6
order_258,15.905927583461876,120.27539667255294,15.637655178480626,120.2118011716248,2023-07-16 12:36:30,2023-07-16 13:04:10.703783,driver_15,27.678396383333332,30.45816442452755,12,6
order_259,15.38012816532839,120.18718266124868,18.214778536610336,119.78285359764932,2023-07-24 16:44:32,2023-07-25 01:43:24.527004,driver_13,538.8754500666666,316.64934206036133,16,0
order_260,17.906802939184622,121.8039855756014,13.009862493638876,121.58863484640304,2023-07-20 07:30:31,2023-07-20 15:23:29.108936,driver_5,472.9684822666667,542.3572590112508,7,3
order_261,14.156042382496029,121.68377169040028,17.657145510759356,120.81210812612636,2023-07-19 03:13:41,2023-07-19 15:21:05.333000,driver_14,727.40555,398.50653740142434,3,2
order_262,18.125980168937986,119.93145562326,12.317668234649346,121.86066846929153,2023-07-07 01:05:37,2023-07-07 14:29:50.988072,driver_12,804.2331345333333,675.2624608321962,1,4
order_263,18.062407577515533,119.4473589301088,13.40905582534641,119.03240545852644,2023-07-08 08:32:49,2023-07-08 20:46:55.099174,driver_18,734.1016529000001,516.8392721794417,8,5
order_264,18.4354343738626,121.44679976257652,13.341883089725586,120.60406631665332,2023-07-03 14:26:50,2023-07-04 00:13:13.021076,driver_6,586.3836845999999,570.817081495299,14,0
order_265,12.511096621987548,120.5837016159657,15.338769212141964,118.17980406521906,2023-07-05 03:05:09,2023-07-05 17:10:32.976925,driver_15,845.3996154166667,406.62973684789625,3,2
order_266,13.538039145846431,120.04112904176348,18.21670433797429,120.23168832972922,2023-07-15 15:16:32,2023-07-16 00:08:18.896735,driver_4,531.78161225,518.1333596569247,15,5
order_267,15.020259184921434,119.55163405085894,17.078544881918887,118.7685034504413,2023-07-20 10:37:49,2023-07-20 15:26:15.732739,driver_1,288.44554565,242.69358025978715,10,3
order_268,16.82412275542608,121.21088250628404,14.509237755683635,121.5715356015691,2023-07-24 13:47:04,2023-07-24 23:02:13.896740,driver_10,555.1649456666667,259.05587823457546,13,0
order_269,12.54404204753862,118.99868330999983,18.123211218947823,118.44635441432412,2023-07-05 22:08:49,2023-07-06 20:37:07.682623,driver_4,1348.31137705,620.1899996584466,22,2
order_270,16.643374262895932,118.25616290158828,17.940322157352284,120.57983188679232,2023-07-28 13:03:59,2023-07-28 18:52:34.591448,driver_12,348.5931908,285.7151368800721,13,4
order_271,15.426243795804227,119.85590252755412,15.383827512466716,118.35188353715704,2023-07-05 01:08:08,2023-07-05 05:06:47.616118,driver_12,238.66026863333335,161.51734828649415,1,2
order_272,14.459143633436042,120.25045021229468,12.954646292012663,119.82744650021638,2023-07-20 04:49:52,2023-07-20 07:57:35.709885,driver_5,187.72849808333333,172.62664029874034,4,3
order_273,12.305594026277692,118.49019053063331,15.031472950192946,120.17461805056914,2023-07-22 10:32:26,2023-07-22 17:44:48.575823,driver_6,432.37626371666664,352.35349235399775,10,5
order_274,15.651463080736024,118.07496710340236,18.29362182088352,120.05579824262558,2023-07-08 08:03:09,2023-07-08 13:17:11.120100,driver_8,314.035335,360.548305907557,8,5
order_275,14.549968789963984,119.1688305987254,13.85558224144095,120.35579152442426,2023-07-05 16:35:19,2023-07-05 20:05:33.276214,driver_10,210.2379369,149.3876736400811,16,2
order_276,14.704549131829488,119.19109150408444,14.498586084934184,118.7176992286863,2023-07-20 05:35:49,2023-07-20 06:46:01.556045,driver_8,70.20926741666668,55.86589633394532,5,3
order_277,16.40130563758219,121.3541236129394,13.899706324132037,118.11762598171092,2023-07-15 10:39:50,2023-07-16 02:45:51.404636,driver_5,966.0234106,444.5092004875427,10,5
order_278,15.80660416597921,121.24598745459926,18.339799162655726,118.4173237151752,2023-07-02 01:36:10,2023-07-02 11:20:07.231807,driver_12,583.95386345,411.380192300571,1,6
order_279,16.261669962733162,119.2430494438794,13.796464921353246,119.46613080902704,2023-07-05 16:49:37,2023-07-05 23:06:39.544900,driver_6,377.042415,273.8254372679159,16,2
order_280,14.991640010668617,121.712199204178,12.249272005581457,118.72975719600832,2023-07-20 19:42:13,2023-07-21 02:03:05.949131,driver_10,380.8824855166667,442.92497400618595,19,3
order_281,15.553948505409185,119.6776368881111,17.633094377778754,118.99371223939116,2023-07-06 10:30:03,2023-07-06 16:02:46.966264,driver_10,332.73277106666666,241.38483071828452,10,3
order_282,15.793979377070569,118.51165659378572,15.164663551095964,120.49945442854636,2023-07-03 00:43:39,2023-07-03 08:17:44.036337,driver_11,454.08393895,224.38200615877852,0,0
order_283,18.422800070859417,119.62365783680907,17.1207205307522,119.88558597930616,2023-07-10 09:34:18,2023-07-10 12:06:32.329944,driver_2,152.23883239999998,146.7633669582192,9,0
order_284,16.71100486362067,121.41703843680638,18.42955832483253,119.2678742254928,2023-07-26 08:03:03,2023-07-26 14:30:02.431641,driver_16,386.99052735,297.0261781200237,8,2
order_285,15.787264506357566,118.24123629491632,16.540227496199833,118.5589319991442,2023-07-25 13:13:41,2023-07-25 16:24:26.474250,driver_18,190.75790416666666,89.98408892607631,13,1
order_286,17.43481632319837,120.23369191798062,15.063428516872152,121.96691183844892,2023-07-14 02:46:49,2023-07-14 08:21:12.844635,driver_14,334.39741058333334,321.22906848588184,2,4
order_287,12.289616677299646,118.95384422222963,13.55621959411505,119.41592513759522,2023-07-18 09:09:59,2023-07-18 13:16:24.585831,driver_20,246.42643051666667,148.82569415767745,9,1
order_288,18.29620984326383,119.02764268522324,12.346475598524158,119.4263718406457,2023-07-11 02:51:30,2023-07-12 03:30:51.829059,driver_13,1479.3638176499999,659.743642190409,2,1
order_289,14.312118941750796,121.114316618349,14.607063658614884,120.6028022793085,2023-07-12 09:23:33,2023-07-12 11:18:43.321284,driver_16,115.17202139999999,64.08120852360796,9,2
order_290,17.03011300483538,121.02464588406612,18.039392184611614,121.0756237892029,2023-07-17 11:51:46,2023-07-17 15:28:30.427125,driver_5,216.74045208333334,111.8332023883424,11,0
order_291,15.767116742638946,120.07194237083216,17.571992509882904,119.0582378578712,2023-07-29 12:47:56,2023-07-29 16:48:36.750755,driver_20,240.67917924999998,227.12697287953443,12,5
order_292,13.277919284019037,119.0569697425374,15.71417031790008,118.60417299255572,2023-07-09 05:55:17,2023-07-09 13:41:48.319766,driver_12,466.5219961,273.93946559624715,5,6
order_293,14.800063621655216,118.69683446529642,15.471629973319622,121.19888972009493,2023-07-05 04:10:47,2023-07-05 08:35:59.974896,driver_15,265.21624826666664,279.00097264605023,4,2
order_294,15.322397950178615,118.79126068069236,12.363601005235957,119.2897882745238,2023-07-22 04:36:21,2023-07-22 13:33:39.390110,driver_1,537.3065018333333,331.7612803050809,4,5
order_295,15.712540193612847,119.34097261116392,18.465800692282635,119.07816556784998,2023-07-17 07:52:40,2023-07-17 14:54:03.581832,driver_8,421.39303053333333,305.9853612510436,7,0
order_296,15.135167718385,119.78518419297713,17.813820115382416,120.71610300573468,2023-07-04 19:08:18,2023-07-05 06:11:46.313491,driver_13,663.4718915166667,312.64851445293505,19,1
order_297,13.199331854891437,121.2301522677507,13.354816002174838,120.55578255146231,2023-07-11 23:19:01,2023-07-12 01:07:50.820723,driver_19,108.83034538333332,75.07404541390564,23,1
order_298,12.58964325773213,119.33949267663608,13.522919672621596,120.72074513211766,2023-07-30 18:49:55,2023-07-30 21:36:50.756260,driver_13,166.929271,181.94263411722144,18,6
order_299,16.734379041493984,120.65087448386454,15.026385050976856,120.1108595784388,2023-07-25 13:54:14,2023-07-25 17:10:46.338871,driver_3,196.53898118333333,197.65227029613834,13,1
order_300,15.365981380915972,120.17690839370512,12.072462200734371,118.19641705746396,2023-07-22 09:49:13,2023-07-22 19:26:14.503879,driver_6,577.0250646500001,422.67085793734464,9,5
order_301,15.366711237186976,120.13373504894896,16.003265391781277,120.88802171860236,2023-07-17 22:43:34,2023-07-18 00:35:40.206975,driver_13,112.10344958333333,107.23699520295227,22,0
order_302,14.668107568299025,119.3513399532348,14.368504038087623,119.34043226630467,2023-07-07 21:57:38,2023-07-07 22:24:08.761169,driver_3,26.51268615,33.170204153572,21,4
order_303,15.56365239284874,120.3642291991196,15.020859777556293,119.24288417184913,2023-07-24 05:35:11,2023-07-24 09:10:13.555890,driver_18,215.04259816666666,134.58058323898646,5,0
order_304,12.964678841982105,120.320340844442,13.737959953218986,119.97501404925823,2023-07-25 20:04:24,2023-07-25 21:42:29.996824,driver_3,98.09994706666666,93.37222646829714,20,1
order_305,16.33664849897578,120.21247701896444,14.6484789218404,120.55557921128012,2023-07-04 03:06:15,2023-07-04 07:47:32.588936,driver_11,281.2931489333333,190.39494241774435,3,1
order_306,17.64423676317298,120.32049095000087,15.30701127138917,118.49374635978894,2023-07-03 20:14:35,2023-07-04 07:54:33.690854,driver_16,699.9781809,323.94059406179616,20,0
order_307,15.332756386228128,120.79458686081531,17.25768904319886,121.24082844930628,2023-07-20 13:32:26,2023-07-20 18:34:14.097006,driver_1,301.80161676666665,218.28963494106372,13,3
order_308,15.6009592182627,118.61689429285124,16.30390060109169,118.5237888883828,2023-07-02 15:54:48,2023-07-02 17:49:36.482475,driver_18,114.80804125,78.42228487228022,15,6
order_309,13.43227339267292,119.5492593611532,17.83902525081449,120.8907329342982,2023-07-05 17:12:59,2023-07-06 07:15:41.343587,driver_15,842.70572645,508.3913299095203,17,2
order_310,13.833566511083454,118.02688242523448,17.07055938751772,121.42801542361111,2023-07-31 10:39:36,2023-07-31 22:40:57.952688,driver_12,721.3658781333332,511.35582611692064,10,0
order_311,18.24287264335717,118.32725270429572,15.445415355310978,118.49871639461507,2023-07-29 23:46:02,2023-07-30 04:08:26.656364,driver_6,262.4109394,310.1270145936361,23,5
order_312,17.462597721427187,119.2817096079326,14.54082274677014,120.70738099212076,2023-07-31 11:22:17,2023-07-31 18:09:42.163812,driver_8,407.41939686666666,357.51202242569946,11,0
order_313,13.80607884540514,121.15047868706282,13.557541816942376,121.64436142009282,2023-07-13 11:53:24,2023-07-13 13:28:28.329195,driver_12,95.07215325,60.08926900114529,11,3
order_314,14.153506549239957,121.9493652223238,16.22896272416555,120.3721743389114,2023-07-21 14:03:53,2023-07-21 22:56:45.105408,driver_20,532.8684234666666,285.40770419746093,14,4
order_315,17.603163894275816,118.86525952648648,12.076650025844112,120.68618487518648,2023-07-12 00:40:29,2023-07-12 08:44:42.354674,driver_8,484.2225779,642.1084806690789,0,2
order_316,17.01477169330669,119.84589684841154,16.97514263247867,118.49423218851253,2023-07-30 20:22:47,2023-07-31 00:26:59.869389,driver_13,244.21448981666666,144.0034945205528,20,6
order_317,12.926674078382437,120.28459345492362,12.55291852555041,121.9647398992313,2023-07-07 17:17:08,2023-07-07 23:45:13.886869,driver_20,388.09811448333335,187.08401990656705,17,4
order_318,16.825761313550654,118.1137926187388,16.851840789501477,118.59495428149546,2023-07-30 17:21:54,2023-07-30 18:57:06.277882,driver_17,95.20463136666667,51.3616405976993,17,6
order_319,18.32165772133904,120.16519256839828,16.208516295362195,121.1677402958628,2023-07-28 02:00:06,2023-07-28 07:23:18.160112,driver_9,323.20266853333334,257.0146020612435,2,4
order_320,12.264566508698875,118.48255143301633,14.429427677990676,121.69629599606652,2023-07-11 04:38:48,2023-07-11 15:15:48.094041,driver_15,637.00156735,422.55690558868736,4,1
order_321,14.99676739091483,121.95646437496104,16.847327923003814,118.93453313644709,2023-07-13 12:43:07,2023-07-13 20:59:46.602213,driver_7,496.6600368833333,382.91337059863355,12,3
order_322,14.025479003142172,121.12201460160551,16.72584602566438,120.2173694648235,2023-07-05 08:44:40,2023-07-05 16:07:52.178815,driver_14,443.20298025,314.1873525169925,8,2
order_323,15.286855309725569,121.4864391304571,12.837421735411676,121.12142299646368,2023-07-09 17:59:54,2023-07-10 02:17:14.216767,driver_6,497.3369461166667,273.85732529963565,17,6
order_324,16.289211673701985,120.5891002417696,13.125536767936287,120.35478329580428,2023-07-03 15:42:37,2023-07-04 01:23:25.913942,driver_19,580.8152323666667,350.9565119496351,15,0
order_325,16.415354912670665,119.9491128749257,16.970408078506622,120.00142449465856,2023-07-05 21:26:52,2023-07-05 22:25:17.732527,driver_7,58.42887545,61.6783648812778,21,2
order_326,16.896431563806985,119.45234163407628,13.503745415086774,121.64963290300264,2023-07-25 17:03:33,2023-07-26 03:26:12.028835,driver_7,622.6504805833333,443.4527213421733,17,1
order_327,13.642121889688774,118.41398403110196,18.35477072744145,121.656079025884,2023-07-22 17:10:17,2023-07-23 01:51:13.531623,driver_12,520.9421937166667,626.3346370884868,17,5
order_328,12.65580883140165,119.16040941619,15.096734661520545,121.65870644876648,2023-07-10 23:42:54,2023-07-11 12:28:31.172890,driver_18,765.6195481666667,381.89382022704274,23,0
order_329,15.004188309038408,118.66015157767394,17.229148681376227,118.2098422904337,2023-07-17 09:10:04,2023-07-17 14:34:47.165738,driver_11,324.71942896666667,250.8813181648605,9,0
order_330,13.559273190710815,118.86798383592428,18.15723936837546,118.47465242312708,2023-07-04 18:15:17,2023-07-05 11:56:18.539774,driver_8,1061.0256629,510.54063540079966,18,1
order_331,15.892136315794104,121.86840839068836,14.600047269908275,118.06839782265403,2023-07-25 17:50:14,2023-07-26 04:24:34.421636,driver_20,634.3403605999999,432.51933719993906,17,1
order_332,15.54835079839622,118.07396329031192,13.814661522614395,121.39131117404254,2023-07-01 23:11:04,2023-07-02 09:36:21.715749,driver_18,625.2952624833334,405.52411290867957,23,5
order_333,12.05677442990742,119.1830431587489,17.615704439172156,120.7133694543158,2023-07-28 15:05:12,2023-07-29 05:41:04.850073,driver_14,875.88083455,636.7356756017792,15,4
order_334,17.81071071280006,120.27636243862432,14.00835643431785,118.25091378482556,2023-07-09 01:52:35,2023-07-09 14:30:43.449358,driver_13,758.1408226333333,473.34931738817414,1,6
order_335,12.515250590681733,120.38467804996256,12.295033269550984,120.9764037703525,2023-07-06 01:23:56,2023-07-06 03:41:14.546117,driver_17,137.30910194999998,68.8001559839603,1,3
order_336,12.93967447883425,118.50069422176716,13.256370414218823,119.02603828611296,2023-07-29 04:30:18,2023-07-29 05:40:52.329054,driver_15,70.5721509,66.88089696193879,4,5
order_337,12.5927061452318,120.80034042142132,14.975943431754878,120.29907214217572,2023-07-17 17:19:34,2023-07-18 03:09:25.973537,driver_1,589.8662256166666,269.1882122274385,17,0
order_338,14.836368490185494,120.30392163805632,15.696076827487394,118.58586181461864,2023-07-19 01:58:00,2023-07-19 04:56:59.096753,driver_10,178.98494588333332,207.62023435740159,1,2
order_339,13.130418431519098,120.43313872223456,16.56206347814645,118.1714134854608,2023-07-04 16:05:17,2023-07-05 04:31:24.590347,driver_13,746.1265057833333,451.00667960713065,16,1
order_340,13.585869847043387,118.9125976027299,15.820914907873316,118.32302947841234,2023-07-25 10:37:35,2023-07-25 17:39:32.478778,driver_11,421.95797963333337,255.31871169069618,10,1
order_341,13.78273003790677,118.06465028565448,17.94537370619528,120.0267652816413,2023-07-13 12:00:15,2023-07-14 00:22:10.069438,driver_19,741.9178239666667,506.28012768256957,12,3
order_342,16.52674115787591,121.94985122187356,17.2508840915214,119.42431124045709,2023-07-01 02:27:42,2023-07-01 07:39:53.729697,driver_20,312.19549494999995,280.7682117680961,2,5
order_343,16.36510907674188,120.14194710561638,15.56055302418222,120.42784847105244,2023-07-07 21:52:15,2023-07-08 00:29:23.848216,driver_4,157.14747026666666,94.14484701675917,21,4
order_344,15.144979622511505,120.28438138500512,13.488641897572943,121.86320910500582,2023-07-19 20:24:39,2023-07-20 01:57:08.283093,driver_7,332.48805154999997,250.18922658650288,20,2
order_345,12.898464892298245,121.08065563283076,14.308024485344628,120.8532861614493,2023-07-10 00:43:33,2023-07-10 03:31:28.718300,driver_5,167.92863833333334,157.87675730006293,0,0
order_346,18.4398653064124,119.97835899650308,14.34524116808106,120.29261055839947,2023-07-24 08:23:25,2023-07-24 17:38:43.688381,driver_16,555.3114730166667,454.36518863667374,8,0
order_347,13.25072395772816,119.67098580320594,13.774491627687633,119.82517635465204,2023-07-06 04:55:59,2023-07-06 06:07:20.754171,driver_20,71.36256951666665,60.303286582810344,4,3
order_348,13.064438663787746,121.56354014011532,12.15519753513783,120.54133588292626,2023-07-09 02:27:28,2023-07-09 07:19:09.429800,driver_13,291.6904966666667,149.84214610091965,2,6
order_349,17.967215261011383,121.67703426491092,12.42950408677016,121.1828690873664,2023-07-10 00:27:08,2023-07-10 18:35:18.601260,driver_3,1088.1766876666668,615.0495314765706,0,0
order_350,14.312382731068144,120.27901608524942,12.117333890940852,118.20901818063726,2023-07-13 15:52:03,2023-07-14 02:58:49.262433,driver_15,666.7710405500001,330.61580020025843,15,3
order_351,15.034177762156306,119.78026276046909,13.270657671815218,118.96903461250162,2023-07-31 02:14:25,2023-07-31 06:32:52.424386,driver_2,258.4570731,213.87059674064855,2,0
order_352,16.748222267617923,120.3987076341336,13.905984042160975,120.78580469419828,2023-07-31 18:37:02,2023-08-01 04:39:43.331129,driver_20,602.68885215,317.23417155980655,18,0
order_353,12.67784359485443,118.7425363788783,17.149712111060726,118.73489702132927,2023-07-05 05:03:03,2023-07-05 16:17:44.907824,driver_12,674.6984637333334,494.8055662130982,5,2
order_354,17.31056852561612,120.1629506254754,12.022970994380408,120.22640661122529,2023-07-13 12:11:07,2023-07-13 22:05:42.238036,driver_1,594.5873006,585.0923893131798,12,3
order_355,12.489609548166277,121.02236605835208,18.29121398401513,121.44585971153654,2023-07-16 01:02:41,2023-07-16 23:57:40.008537,driver_12,1374.9834756166667,643.5730737013572,1,6
order_356,12.183902135888989,120.51932487971834,15.76036079262833,118.78175739523516,2023-07-13 03:33:44,2023-07-13 14:55:50.633322,driver_8,682.1105553666667,437.9593917832219,3,3
order_357,15.287934907269069,118.83937459107592,12.556570880498096,119.51012359898174,2023-07-06 20:05:44,2023-07-07 00:10:38.194770,driver_12,244.90324616666666,310.7651932048594,20,3
order_358,18.117232100261745,118.27144977763687,14.425834013280667,120.17348878612697,2023-07-11 03:41:39,2023-07-11 20:40:07.220659,driver_12,1018.4703443166667,456.2729121102144,3,1
order_359,16.659953864436083,118.9943268916298,13.651340559465256,120.465685859182,2023-07-14 13:43:26,2023-07-14 21:22:21.950637,driver_10,458.9325106166667,368.54232106770655,13,4
order_360,17.792719347908726,120.18573014045424,13.630955617330104,121.75138372972955,2023-07-05 15:57:49,2023-07-05 22:20:40.446130,driver_2,382.8574355,490.1328506075024,15,2
order_361,18.222946065125253,119.64016342896704,16.459969970560223,121.50027901905098,2023-07-24 20:08:19,2023-07-25 01:48:42.908983,driver_14,340.39848305000004,277.76953981084336,20,0
order_362,15.32454559329081,120.79247899848532,17.388946938493227,120.87722623752148,2023-07-25 09:08:02,2023-07-25 13:50:32.292397,driver_5,282.5048732833333,228.63114622792594,9,1
order_363,14.451820187153608,121.1031047065555,16.175028759530683,120.92923676583162,2023-07-03 06:44:40,2023-07-03 11:10:39.963606,driver_13,265.9993934333333,191.58816599310506,6,0
order_364,12.847813617721933,121.20147512274444,16.04287718407136,118.69868554298208,2023-07-03 09:01:56,2023-07-03 14:58:43.196668,driver_1,356.78661113333334,444.71523924478277,9,0
order_365,14.186010254607078,120.92070067121487,13.332958943820469,121.01204576424507,2023-07-09 04:19:21,2023-07-09 07:50:44.891971,driver_9,211.39819951666666,94.89472322956406,4,6
order_366,12.612752049343522,118.45546627263656,13.045754416385128,118.10330594963632,2023-07-17 17:03:54,2023-07-17 18:57:03.472520,driver_18,113.15787533333334,61.28772866427101,17,0
order_367,16.143815412155433,119.79043743796667,16.274483511083428,121.00721274944613,2023-07-05 23:24:22,2023-07-06 03:56:23.826481,driver_1,272.03044135,130.90132590778208,23,2
order_368,16.92364956423407,121.77940097538716,12.490998272256537,120.72711067593391,2023-07-15 00:27:05,2023-07-15 15:01:10.970116,driver_18,874.0995019333333,503.3717051431819,0,5
order_369,14.16098908735652,119.63993542248208,14.875383679847904,120.82771385669092,2023-07-17 07:59:44,2023-07-17 10:15:08.009567,driver_7,135.40015945,150.46156755499726,7,0
order_370,15.03622120681174,118.10383810271952,14.232532515597974,118.95724745627162,2023-07-07 18:26:16,2023-07-07 21:31:28.768430,driver_10,185.21280716666666,127.90652012637175,18,4
order_371,18.03370102792689,119.67742423918529,17.969804589686966,121.93230866792685,2023-07-24 09:04:08,2023-07-24 14:31:02.103905,driver_3,326.90173175,238.90434613506184,9,0
order_372,15.654977607761808,118.47859327873802,17.749949746074737,118.18625944696896,2023-07-16 22:43:38,2023-07-17 06:07:54.971868,driver_4,444.2828644666667,233.92923978267643,22,6
order_373,17.17747317207653,121.16119650839332,15.461399793553024,121.1273355858264,2023-07-22 11:58:04,2023-07-22 17:52:39.054987,driver_19,354.58424978333335,189.93870402131486,11,5
order_374,13.26513709180966,118.8120681783157,14.383273394388372,121.881086194122,2023-07-22 20:11:17,2023-07-23 07:51:55.252244,driver_18,700.6375374,354.1117329655694,20,5
order_375,17.061702696536138,119.44399109954792,14.950009167744028,119.68582895233382,2023-07-15 14:03:18,2023-07-15 21:33:10.225717,driver_4,449.8704286166667,235.10660148236792,14,5
order_376,15.71181715986802,118.57808049899074,16.73735452958245,120.60130282430008,2023-07-13 22:09:19,2023-07-14 03:33:41.166296,driver_19,324.36943826666663,244.26979147605286,22,3
order_377,18.14525168089296,120.03125582310196,18.25275703675465,118.3461339067548,2023-07-31 20:27:23,2023-08-01 03:00:18.209473,driver_4,392.92015788333333,178.65758215944507,20,0
order_378,15.618486363548838,118.63132248264,15.84560002709208,121.86165805734684,2023-07-22 22:14:10,2023-07-23 07:17:01.544522,driver_1,542.8590753666666,347.12131842497166,22,5
order_379,13.644703435300746,118.0501866084368,13.805618785925663,118.58181138067444,2023-07-31 05:48:07,2023-07-31 06:35:52.543015,driver_12,47.75905025,60.19410599042677,5,0
order_380,14.930215891459367,118.2983159631582,15.846686641023595,119.3901566209356,2023-07-31 05:29:20,2023-07-31 08:13:50.453309,driver_16,164.50755515,154.9920137156307,5,0
order_381,17.841633111300034,121.1371867330066,13.618835992011938,118.56416970830549,2023-07-09 13:46:01,2023-07-10 09:47:59.477401,driver_3,1201.97462335,542.5444530856547,13,6
order_382,14.336566802181869,120.4782183594412,13.711314745912365,120.08957502253642,2023-07-07 07:18:48,2023-07-07 09:40:31.877694,driver_12,141.73129490000002,80.91992603896797,7,4
order_383,14.604001891623092,120.57721877172992,12.91562520700224,120.70347481851412,2023-07-10 21:28:15,2023-07-11 04:26:00.097572,driver_5,417.7516262,187.29557104457282,21,0
order_384,18.020595831530574,120.96313024171748,13.717045416918298,119.483077148685,2023-07-11 14:40:30,2023-07-11 23:02:21.234679,driver_4,501.8539113166667,501.8969119301803,14,1
order_385,15.83700206419076,118.86515432948951,14.322032650689106,119.17245165955202,2023-07-17 11:21:23,2023-07-17 14:51:48.159374,driver_15,210.41932290000003,170.85505031261346,11,0
order_386,14.023602564987227,120.17730327401928,14.965441447665734,119.88516601149816,2023-07-31 14:28:59,2023-07-31 16:48:35.428486,driver_14,139.60714143333334,108.86313516503147,14,0
order_387,12.046697305867903,120.65257102529198,17.53467543851173,121.74000014211816,2023-07-21 05:42:45,2023-07-21 19:25:13.900082,driver_5,822.4816680333333,618.4019285089237,5,4
order_388,14.060013345998373,121.14136040646912,16.26287168531265,118.11131568721174,2023-07-24 17:30:33,2023-07-25 07:47:57.871455,driver_5,857.41452425,406.7364632990361,17,0
order_389,15.868054265177296,120.93666274803964,16.591075012166527,121.2772098036128,2023-07-13 19:59:08,2023-07-13 23:10:06.318992,driver_9,190.9719832,87.90441063274207,19,3
order_390,14.448880859287918,118.01769768481208,12.07601031928146,121.14489626855192,2023-07-02 03:13:26,2023-07-02 14:47:11.616042,driver_12,693.7602673666667,428.65321624475155,3,6
order_391,14.3763272612194,118.22793763402464,15.906696015452232,121.29440242324934,2023-07-18 07:35:21,2023-07-18 17:07:53.927956,driver_1,572.5487992666666,370.5254656584253,7,1
order_392,15.32854642694858,118.37174357484366,16.363276634545628,119.32003181388964,2023-07-30 21:05:15,2023-07-31 02:24:11.802787,driver_14,318.9467131166667,153.06146131477445,21,6
order_393,13.227623751552263,119.30643282539792,15.20127436236729,120.89120833320092,2023-07-21 06:13:27,2023-07-21 15:04:58.344579,driver_3,531.52240965,277.3783563901705,6,4
order_394,14.910378217116442,121.70050303051868,13.723633574438251,118.15509485411812,2023-07-31 08:27:57,2023-07-31 15:46:09.466473,driver_2,438.20777455,404.39229863570034,8,0
order_395,16.31449672422853,118.63132515154948,17.60466713734129,119.3409248156001,2023-07-12 16:57:28,2023-07-12 22:18:15.094677,driver_18,320.7849112833334,161.5500041666388,16,2
order_396,13.86364325277196,120.8765466543628,14.45468473634322,120.07914435067994,2023-07-03 00:26:37,2023-07-03 02:43:18.932056,driver_6,136.6988676,108.10714905702464,0,0
order_397,16.864048660258607,120.2983276489638,17.003528864911495,120.63893055982798,2023-07-29 09:10:51,2023-07-29 10:24:40.811093,driver_7,73.83018488333333,39.42919688894976,9,5
order_398,16.533884751702306,120.32383112433696,14.54955925644215,120.0404489649254,2023-07-08 05:16:40,2023-07-08 13:12:49.426607,driver_6,476.1571101166667,221.66798453951483,5,5
order_399,16.864981216514593,120.49985225089836,12.64031680242411,120.99747610960648,2023-07-17 00:04:55,2023-07-17 06:57:28.980363,driver_12,412.5663393833333,470.5045510765288,0,0
order_400,14.815174605308178,119.67823497465182,18.456685780638537,119.097150484443,2023-07-27 23:27:56,2023-07-28 10:55:01.598576,driver_12,687.0933096,407.72898725978183,23,3
order_401,12.240258926629352,119.29136518151944,13.215918430294671,119.35632954003266,2023-07-19 14:54:33,2023-07-19 18:53:06.371077,driver_19,238.55618461666666,108.16580694649493,14,2
order_402,14.923607915945947,119.27443839182284,17.1404086395358,121.59363044585616,2023-07-23 13:54:03,2023-07-23 18:32:33.444074,driver_16,278.5074012333333,348.9506658325314,13,6
order_403,16.0603220952006,120.80070019666532,13.56578869383732,118.90413831101569,2023-07-18 20:52:01,2023-07-19 07:07:25.255501,driver_18,615.40425835,343.2972704386339,20,1
order_404,15.567017901704013,119.0927596624626,18.298081726072308,119.6952057109929,2023-07-10 16:54:30,2023-07-11 00:17:30.818318,driver_14,443.01363863333336,308.97964728066626,16,0
